#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Cox6b1	mt-Nd4	10090.ENSMUSP00000075150	10090.ENSMUSP00000081000	0	0	0	0	0.071	0.593	0	0.444	0.771
Cox6b1	Ndufb1-ps	10090.ENSMUSP00000075150	10090.ENSMUSP00000159138	0	0	0	0	0.115	0.593	0	0.584	0.837
Cox6b1	Ndufb11	10090.ENSMUSP00000075150	10090.ENSMUSP00000112320	0	0	0	0	0.493	0.499	0	0.433	0.843
Cox6b1	Ndufs7	10090.ENSMUSP00000075150	10090.ENSMUSP00000101003	0	0	0	0	0.477	0.648	0	0.256	0.851
Cox6b1	Ndufa13	10090.ENSMUSP00000075150	10090.ENSMUSP00000105796	0	0	0	0	0.683	0.499	0	0.310	0.881
Cox6b1	Ndufs5	10090.ENSMUSP00000075150	10090.ENSMUSP00000101813	0	0	0	0	0.383	0.674	0	0.458	0.881
Cox6b1	Cox6b2	10090.ENSMUSP00000075150	10090.ENSMUSP00000138709	0	0	0.066	0.948	0.044	0	0.900	0.066	0.905
Cox6b1	Ndufs8	10090.ENSMUSP00000075150	10090.ENSMUSP00000158541	0	0	0	0	0.633	0.593	0	0.559	0.928
Cox6b1	Ndufb5	10090.ENSMUSP00000075150	10090.ENSMUSP00000114963	0	0	0	0	0.643	0.680	0	0.500	0.938
Cox6b1	Ndufa3	10090.ENSMUSP00000075150	10090.ENSMUSP00000075953	0	0	0	0	0.693	0.676	0	0.485	0.944
Cox6b1	Ndufa12	10090.ENSMUSP00000075150	10090.ENSMUSP00000136313	0	0	0	0	0.855	0.679	0	0.354	0.967
Cox6b1	Ndufb6	10090.ENSMUSP00000075150	10090.ENSMUSP00000092746	0	0	0	0	0.840	0.677	0	0.415	0.967
Cox6b1	Cox7a1	10090.ENSMUSP00000075150	10090.ENSMUSP00000096193	0	0	0	0	0.142	0.766	0.360	0.878	0.982
Cox6b1	Ndufa4	10090.ENSMUSP00000075150	10090.ENSMUSP00000144932	0	0	0	0	0.811	0.456	0.800	0.865	0.996
Cox6b1	Uqcrh	10090.ENSMUSP00000075150	10090.ENSMUSP00000077744	0	0	0	0	0.672	0.945	0.720	0.594	0.997
Cox6b1	Cox6c	10090.ENSMUSP00000075150	10090.ENSMUSP00000123609	0	0	0	0	0.864	0.956	0.720	0.920	0.999
Cox6b1	Cox7c	10090.ENSMUSP00000075150	10090.ENSMUSP00000115419	0	0	0	0	0.924	0.940	0.800	0.918	0.999
Cox6b2	Ndufa11	10090.ENSMUSP00000138709	10090.ENSMUSP00000002452	0	0	0	0	0.114	0.593	0	0.405	0.767
Cox6b2	Ndufa2	10090.ENSMUSP00000138709	10090.ENSMUSP00000014438	0	0	0	0	0.206	0.556	0	0.161	0.678
Cox6b2	Ndufa1	10090.ENSMUSP00000138709	10090.ENSMUSP00000016571	0	0	0	0	0.200	0.593	0	0.224	0.725
Cox6b2	Uqcr11	10090.ENSMUSP00000138709	10090.ENSMUSP00000020372	0	0	0	0	0.121	0.639	0.360	0.287	0.835
Cox6b2	Uqcrb	10090.ENSMUSP00000138709	10090.ENSMUSP00000021993	0	0	0	0	0.702	0.716	0.360	0.314	0.957
Cox6b2	Ndufs6	10090.ENSMUSP00000138709	10090.ENSMUSP00000022097	0	0	0	0	0.273	0.602	0	0.299	0.779
Cox6b2	Ndufb9	10090.ENSMUSP00000138709	10090.ENSMUSP00000022980	0	0	0	0	0.199	0.615	0	0.337	0.777
Cox6b2	Ndufa6	10090.ENSMUSP00000138709	10090.ENSMUSP00000023085	0	0	0	0	0.288	0.556	0	0.417	0.800
Cox6b2	Ndufb4	10090.ENSMUSP00000138709	10090.ENSMUSP00000023514	0	0	0	0	0.323	0.603	0	0.177	0.759
Cox6b2	Ndufa5	10090.ENSMUSP00000138709	10090.ENSMUSP00000023851	0	0	0	0	0.381	0.555	0	0.428	0.828
Cox6b2	Ndufb3	10090.ENSMUSP00000138709	10090.ENSMUSP00000027193	0	0	0	0	0.162	0.593	0	0.332	0.752
Cox6b2	Ndufc2	10090.ENSMUSP00000138709	10090.ENSMUSP00000032882	0	0	0	0	0.200	0.555	0	0.253	0.710
Cox6b2	Ndufab1	10090.ENSMUSP00000138709	10090.ENSMUSP00000033157	0	0	0	0	0.206	0.554	0	0.270	0.719
Cox6b2	Cox7b	10090.ENSMUSP00000138709	10090.ENSMUSP00000033582	0	0	0	0	0.052	0.498	0.360	0.404	0.794
Cox6b2	Cox7a2	10090.ENSMUSP00000138709	10090.ENSMUSP00000034881	0	0	0	0	0.114	0.496	0.360	0.348	0.789
Cox6b2	Ndufb7	10090.ENSMUSP00000138709	10090.ENSMUSP00000037341	0	0	0	0	0.348	0.593	0	0.424	0.833
Cox6b2	Ndufc1	10090.ENSMUSP00000138709	10090.ENSMUSP00000038463	0	0	0	0	0.052	0.441	0	0.185	0.531
Cox6b2	Ndufa7	10090.ENSMUSP00000138709	10090.ENSMUSP00000039692	0	0	0	0	0.213	0.548	0	0.318	0.736
Cox6b2	Cox8a	10090.ENSMUSP00000138709	10090.ENSMUSP00000040717	0	0	0	0	0.130	0.338	0.360	0.302	0.708
Cox6b2	Uqcrfs1	10090.ENSMUSP00000138709	10090.ENSMUSP00000045284	0	0	0	0	0.391	0.710	0.360	0.135	0.889
Cox6b2	Ndufv3	10090.ENSMUSP00000138709	10090.ENSMUSP00000049000	0	0	0	0	0.056	0.533	0	0.177	0.605
Cox6b2	Uqcrq	10090.ENSMUSP00000138709	10090.ENSMUSP00000053145	0	0	0	0	0.583	0.648	0.360	0.414	0.937
Cox6b2	Uqcr10	10090.ENSMUSP00000138709	10090.ENSMUSP00000054856	0	0	0	0	0.585	0.711	0.360	0.249	0.934
Cox6b2	Cox7b2	10090.ENSMUSP00000138709	10090.ENSMUSP00000060890	0	0	0	0	0.046	0.413	0.360	0.397	0.755
Cox6b2	Ndufa8	10090.ENSMUSP00000138709	10090.ENSMUSP00000065352	0	0	0	0	0.325	0.557	0	0.433	0.815
Cox6b2	Ndufa3	10090.ENSMUSP00000138709	10090.ENSMUSP00000075953	0	0	0	0	0.119	0.554	0	0.248	0.679
Cox6b2	Uqcrh	10090.ENSMUSP00000138709	10090.ENSMUSP00000077744	0	0	0	0	0.293	0.642	0.360	0.404	0.890
Cox6b2	mt-Atp6	10090.ENSMUSP00000138709	10090.ENSMUSP00000080996	0	0	0	0	0	0	0	0.432	0.432
Cox6b2	mt-Nd4	10090.ENSMUSP00000138709	10090.ENSMUSP00000081000	0	0	0	0	0	0.593	0	0.382	0.738
Cox6b2	Ndufb6	10090.ENSMUSP00000138709	10090.ENSMUSP00000092746	0	0	0	0	0.270	0.554	0	0.359	0.773
Cox6b2	Cox7a1	10090.ENSMUSP00000138709	10090.ENSMUSP00000096193	0	0	0	0	0.057	0.766	0.360	0.327	0.892
Cox6b2	Ndufs7	10090.ENSMUSP00000138709	10090.ENSMUSP00000101003	0	0	0	0	0.123	0.557	0	0.273	0.693
Cox6b2	Ndufs5	10090.ENSMUSP00000138709	10090.ENSMUSP00000101813	0	0	0	0	0.117	0.554	0	0.264	0.684
Cox6b2	Ndufa13	10090.ENSMUSP00000138709	10090.ENSMUSP00000105796	0	0	0	0	0.267	0.499	0	0.183	0.674
Cox6b2	Ndufb11	10090.ENSMUSP00000138709	10090.ENSMUSP00000112320	0	0	0	0	0.206	0.499	0	0.102	0.611
Cox6b2	Ndufb5	10090.ENSMUSP00000138709	10090.ENSMUSP00000114963	0	0	0	0	0.267	0.554	0	0.362	0.773
Cox6b2	Cox7c	10090.ENSMUSP00000138709	10090.ENSMUSP00000115419	0	0	0	0	0.634	0.716	0.360	0.467	0.959
Cox6b2	Ndufb2	10090.ENSMUSP00000138709	10090.ENSMUSP00000118918	0	0	0	0	0.055	0.338	0	0.253	0.491
Cox6b2	Cox6c	10090.ENSMUSP00000138709	10090.ENSMUSP00000123609	0	0	0	0	0.263	0.717	0.360	0.274	0.890
Cox6b2	Ndufa12	10090.ENSMUSP00000138709	10090.ENSMUSP00000136313	0	0	0	0	0.253	0.555	0	0.231	0.722
Cox6b2	Ndufb1-ps	10090.ENSMUSP00000138709	10090.ENSMUSP00000159138	0	0	0	0	0.115	0.593	0	0	0.624
Cox6b2	Ndufa4	10090.ENSMUSP00000138709	10090.ENSMUSP00000144932	0	0	0	0	0.090	0.252	0.360	0.327	0.667
Cox6b2	Ndufs8	10090.ENSMUSP00000138709	10090.ENSMUSP00000158541	0	0	0	0	0.282	0.593	0	0.290	0.774
Cox6c	Ndufa11	10090.ENSMUSP00000123609	10090.ENSMUSP00000002452	0	0	0	0	0.772	0.534	0	0.271	0.915
Cox6c	Ndufa2	10090.ENSMUSP00000123609	10090.ENSMUSP00000014438	0	0	0	0	0.884	0.567	0	0.514	0.973
Cox6c	Ndufa1	10090.ENSMUSP00000123609	10090.ENSMUSP00000016571	0	0	0	0	0.675	0.534	0	0.468	0.912
Cox6c	Uqcr11	10090.ENSMUSP00000123609	10090.ENSMUSP00000020372	0	0	0	0	0.909	0.847	0.720	0.438	0.997
Cox6c	Uqcrb	10090.ENSMUSP00000123609	10090.ENSMUSP00000021993	0	0	0	0	0.768	0.847	0.720	0.376	0.992
Cox6c	Ndufs6	10090.ENSMUSP00000123609	10090.ENSMUSP00000022097	0	0	0	0	0.724	0.534	0	0.431	0.920
Cox6c	Ndufb9	10090.ENSMUSP00000123609	10090.ENSMUSP00000022980	0	0	0	0	0.933	0.548	0	0.698	0.990
Cox6c	Ndufa6	10090.ENSMUSP00000123609	10090.ENSMUSP00000023085	0	0	0	0	0.812	0.534	0	0.430	0.945
Cox6c	Ndufb4	10090.ENSMUSP00000123609	10090.ENSMUSP00000023514	0	0	0	0	0.931	0.534	0	0.365	0.978
Cox6c	Ndufa5	10090.ENSMUSP00000123609	10090.ENSMUSP00000023851	0	0	0	0	0.712	0.548	0	0.603	0.944
Cox6c	Ndufb3	10090.ENSMUSP00000123609	10090.ENSMUSP00000027193	0	0	0	0	0.853	0.548	0	0.515	0.965
Cox6c	Ndufc2	10090.ENSMUSP00000123609	10090.ENSMUSP00000032882	0	0	0	0	0.795	0.576	0	0.363	0.940
Cox6c	Ndufab1	10090.ENSMUSP00000123609	10090.ENSMUSP00000033157	0	0	0	0	0.494	0.534	0	0.430	0.854
Cox6c	Cox7b	10090.ENSMUSP00000123609	10090.ENSMUSP00000033582	0	0	0	0	0.846	0.940	0.720	0.899	0.999
Cox6c	Cox7a2	10090.ENSMUSP00000123609	10090.ENSMUSP00000034881	0	0	0	0	0.909	0.590	0.720	0.738	0.996
Cox6c	Ndufb7	10090.ENSMUSP00000123609	10090.ENSMUSP00000037341	0	0	0	0	0.554	0.534	0	0.424	0.870
Cox6c	Ndufc1	10090.ENSMUSP00000123609	10090.ENSMUSP00000038463	0	0	0	0	0.843	0.416	0	0.361	0.936
Cox6c	Ndufa7	10090.ENSMUSP00000123609	10090.ENSMUSP00000039692	0	0	0	0	0.711	0.580	0	0.501	0.934
Cox6c	Cox8a	10090.ENSMUSP00000123609	10090.ENSMUSP00000040717	0	0	0	0	0.548	0.556	0.720	0.882	0.992
Cox6c	Uqcrfs1	10090.ENSMUSP00000123609	10090.ENSMUSP00000045284	0	0	0	0	0.261	0.892	0.720	0.458	0.986
Cox6c	Ndufv3	10090.ENSMUSP00000123609	10090.ENSMUSP00000049000	0	0	0	0	0.776	0.534	0	0.277	0.918
Cox6c	Uqcrq	10090.ENSMUSP00000123609	10090.ENSMUSP00000053145	0	0	0	0	0.962	0.847	0.720	0.513	0.999
Cox6c	Uqcr10	10090.ENSMUSP00000123609	10090.ENSMUSP00000054856	0	0	0	0	0.936	0.878	0.720	0.582	0.998
Cox6c	Cox7b2	10090.ENSMUSP00000123609	10090.ENSMUSP00000060890	0	0	0	0	0.200	0.368	0.540	0.120	0.767
Cox6c	Ndufa8	10090.ENSMUSP00000123609	10090.ENSMUSP00000065352	0	0	0	0	0.407	0.534	0	0.539	0.861
Cox6c	Ndufa3	10090.ENSMUSP00000123609	10090.ENSMUSP00000075953	0	0	0	0	0.825	0.577	0	0.393	0.951
Cox6c	Uqcrh	10090.ENSMUSP00000123609	10090.ENSMUSP00000077744	0	0	0	0	0.855	0.888	0.720	0.466	0.997
Cox6c	mt-Nd4	10090.ENSMUSP00000123609	10090.ENSMUSP00000081000	0	0	0	0	0.159	0.534	0	0.240	0.676
Cox6c	Ndufb6	10090.ENSMUSP00000123609	10090.ENSMUSP00000092746	0	0	0	0	0.679	0.534	0	0.415	0.905
Cox6c	Cox7a1	10090.ENSMUSP00000123609	10090.ENSMUSP00000096193	0	0	0	0	0.086	0.755	0.360	0.688	0.949
Cox6c	Ndufs7	10090.ENSMUSP00000123609	10090.ENSMUSP00000101003	0	0	0	0	0.457	0.548	0	0.298	0.813
Cox6c	Ndufs5	10090.ENSMUSP00000123609	10090.ENSMUSP00000101813	0	0	0	0	0.824	0.586	0	0.381	0.951
Cox6c	Ndufa13	10090.ENSMUSP00000123609	10090.ENSMUSP00000105796	0	0	0	0	0.895	0.416	0	0.326	0.955
Cox6c	Ndufb11	10090.ENSMUSP00000123609	10090.ENSMUSP00000112320	0	0	0	0	0.753	0.416	0	0.341	0.896
Cox6c	Ndufb5	10090.ENSMUSP00000123609	10090.ENSMUSP00000114963	0	0	0	0	0.942	0.580	0	0.558	0.988
Cox6c	Cox7c	10090.ENSMUSP00000123609	10090.ENSMUSP00000115419	0	0	0	0	0.908	0.935	0.900	0.976	0.999
Cox6c	Ndufb2	10090.ENSMUSP00000123609	10090.ENSMUSP00000118918	0	0	0	0	0.546	0	0	0.432	0.731
Cox6c	Ndufb1-ps	10090.ENSMUSP00000123609	10090.ENSMUSP00000159138	0	0	0	0	0.268	0.534	0	0.432	0.789
Cox6c	Ndufs8	10090.ENSMUSP00000123609	10090.ENSMUSP00000158541	0	0	0	0	0.466	0.534	0	0.397	0.837
Cox6c	Ndufa12	10090.ENSMUSP00000123609	10090.ENSMUSP00000136313	0	0	0	0	0.837	0.665	0	0.271	0.956
Cox6c	Ndufa4	10090.ENSMUSP00000123609	10090.ENSMUSP00000144932	0	0	0	0	0.899	0.560	0.720	0.781	0.996
Cox7a1	Ndufa11	10090.ENSMUSP00000096193	10090.ENSMUSP00000002452	0	0	0	0	0.046	0.758	0	0.452	0.862
Cox7a1	Ndufa2	10090.ENSMUSP00000096193	10090.ENSMUSP00000014438	0	0	0	0	0.209	0.758	0	0.432	0.881
Cox7a1	Ndufa1	10090.ENSMUSP00000096193	10090.ENSMUSP00000016571	0	0	0	0	0.079	0.758	0	0.408	0.856
Cox7a1	Uqcr11	10090.ENSMUSP00000096193	10090.ENSMUSP00000020372	0	0	0	0	0.221	0.930	0.360	0.875	0.995
Cox7a1	Uqcrb	10090.ENSMUSP00000096193	10090.ENSMUSP00000021993	0	0	0	0	0.151	0.832	0.360	0.364	0.934
Cox7a1	Ndufs6	10090.ENSMUSP00000096193	10090.ENSMUSP00000022097	0	0	0	0	0.061	0.758	0	0.231	0.810
Cox7a1	Ndufb9	10090.ENSMUSP00000096193	10090.ENSMUSP00000022980	0	0	0	0	0.115	0.758	0	0.376	0.854
Cox7a1	Ndufa6	10090.ENSMUSP00000096193	10090.ENSMUSP00000023085	0	0	0	0	0.201	0.758	0	0.353	0.864
Cox7a1	Ndufb4	10090.ENSMUSP00000096193	10090.ENSMUSP00000023514	0	0	0	0	0.065	0.758	0	0.666	0.917
Cox7a1	Ndufa5	10090.ENSMUSP00000096193	10090.ENSMUSP00000023851	0	0	0	0	0.222	0.758	0	0.439	0.885
Cox7a1	Ndufb3	10090.ENSMUSP00000096193	10090.ENSMUSP00000027193	0	0	0	0	0.281	0.758	0	0.417	0.889
Cox7a1	Ndufc2	10090.ENSMUSP00000096193	10090.ENSMUSP00000032882	0	0	0	0	0.126	0.758	0	0.364	0.853
Cox7a1	Ndufab1	10090.ENSMUSP00000096193	10090.ENSMUSP00000033157	0	0	0	0	0.094	0.649	0	0.300	0.757
Cox7a1	Cox7b	10090.ENSMUSP00000096193	10090.ENSMUSP00000033582	0	0	0	0	0.064	0.804	0.360	0.722	0.962
Cox7a1	Cox7a2	10090.ENSMUSP00000096193	10090.ENSMUSP00000034881	0	0	0.064	0.946	0.125	0	0.900	0.418	0.946
Cox7a1	Ndufb7	10090.ENSMUSP00000096193	10090.ENSMUSP00000037341	0	0	0	0	0.148	0.758	0	0.409	0.867
Cox7a1	Ndufc1	10090.ENSMUSP00000096193	10090.ENSMUSP00000038463	0	0	0	0	0.221	0.636	0	0.314	0.788
Cox7a1	Ndufa7	10090.ENSMUSP00000096193	10090.ENSMUSP00000039692	0	0	0	0	0.206	0.643	0	0.243	0.766
Cox7a1	Cox8a	10090.ENSMUSP00000096193	10090.ENSMUSP00000040717	0	0	0	0	0.049	0	0.360	0.672	0.782
Cox7a1	Uqcrfs1	10090.ENSMUSP00000096193	10090.ENSMUSP00000045284	0	0	0	0	0.064	0.884	0.360	0.350	0.948
Cox7a1	Ndufv3	10090.ENSMUSP00000096193	10090.ENSMUSP00000049000	0	0	0	0	0.215	0.643	0	0.503	0.848
Cox7a1	Uqcrq	10090.ENSMUSP00000096193	10090.ENSMUSP00000053145	0	0	0	0	0.061	0.884	0.360	0.625	0.970
Cox7a1	Uqcr10	10090.ENSMUSP00000096193	10090.ENSMUSP00000054856	0	0	0	0	0.154	0.884	0.360	0.425	0.959
Cox7a1	Cox7b2	10090.ENSMUSP00000096193	10090.ENSMUSP00000060890	0	0	0	0	0	0.705	0.360	0.394	0.875
Cox7a1	Ndufa8	10090.ENSMUSP00000096193	10090.ENSMUSP00000065352	0	0	0	0	0.153	0.758	0	0.301	0.844
Cox7a1	Ndufa3	10090.ENSMUSP00000096193	10090.ENSMUSP00000075953	0	0	0	0	0.174	0.758	0	0.343	0.857
Cox7a1	Uqcrh	10090.ENSMUSP00000096193	10090.ENSMUSP00000077744	0	0	0	0	0.134	0.878	0.360	0.340	0.949
Cox7a1	mt-Nd4	10090.ENSMUSP00000096193	10090.ENSMUSP00000081000	0	0	0	0	0	0.758	0	0.229	0.805
Cox7a1	Ndufb6	10090.ENSMUSP00000096193	10090.ENSMUSP00000092746	0	0	0	0	0.210	0.758	0	0.487	0.893
Cox7a1	Ndufb2	10090.ENSMUSP00000096193	10090.ENSMUSP00000118918	0	0	0	0	0.101	0.534	0	0.300	0.681
Cox7a1	Ndufa13	10090.ENSMUSP00000096193	10090.ENSMUSP00000105796	0	0	0	0	0.115	0.607	0	0.254	0.718
Cox7a1	Ndufb11	10090.ENSMUSP00000096193	10090.ENSMUSP00000112320	0	0	0	0	0.071	0.607	0	0.299	0.721
Cox7a1	Ndufb1-ps	10090.ENSMUSP00000096193	10090.ENSMUSP00000159138	0	0	0	0	0	0.758	0	0.152	0.786
Cox7a1	Ndufa4	10090.ENSMUSP00000096193	10090.ENSMUSP00000144932	0	0	0	0	0.142	0	0.360	0.662	0.798
Cox7a1	Ndufs5	10090.ENSMUSP00000096193	10090.ENSMUSP00000101813	0	0	0	0	0.120	0.758	0	0.182	0.810
Cox7a1	Ndufs8	10090.ENSMUSP00000096193	10090.ENSMUSP00000158541	0	0	0	0	0.125	0.758	0	0.232	0.823
Cox7a1	Ndufa12	10090.ENSMUSP00000096193	10090.ENSMUSP00000136313	0	0	0	0	0.098	0.758	0	0.266	0.825
Cox7a1	Ndufb5	10090.ENSMUSP00000096193	10090.ENSMUSP00000114963	0	0	0	0	0.188	0.758	0	0.278	0.846
Cox7a1	Ndufs7	10090.ENSMUSP00000096193	10090.ENSMUSP00000101003	0	0	0	0	0.189	0.758	0	0.327	0.856
Cox7a1	Cox7c	10090.ENSMUSP00000096193	10090.ENSMUSP00000115419	0	0	0	0	0.071	0.890	0.360	0.754	0.981
Cox7a2	Ndufa11	10090.ENSMUSP00000034881	10090.ENSMUSP00000002452	0	0	0	0	0.632	0	0	0.505	0.810
Cox7a2	Ndufa2	10090.ENSMUSP00000034881	10090.ENSMUSP00000014438	0	0	0	0	0.853	0.329	0	0.560	0.953
Cox7a2	Ndufa1	10090.ENSMUSP00000034881	10090.ENSMUSP00000016571	0	0	0	0	0.592	0	0	0.492	0.784
Cox7a2	Uqcr11	10090.ENSMUSP00000034881	10090.ENSMUSP00000020372	0	0	0	0	0.890	0	0.720	0.502	0.983
Cox7a2	Uqcrb	10090.ENSMUSP00000034881	10090.ENSMUSP00000021993	0	0	0	0	0.526	0	0.720	0.369	0.909
Cox7a2	Ndufs6	10090.ENSMUSP00000034881	10090.ENSMUSP00000022097	0	0	0	0	0.528	0	0	0.574	0.790
Cox7a2	Ndufb9	10090.ENSMUSP00000034881	10090.ENSMUSP00000022980	0	0	0	0	0.910	0.058	0	0.555	0.959
Cox7a2	Ndufa6	10090.ENSMUSP00000034881	10090.ENSMUSP00000023085	0	0	0	0	0.838	0.299	0	0.380	0.923
Cox7a2	Ndufb4	10090.ENSMUSP00000034881	10090.ENSMUSP00000023514	0	0	0	0	0.454	0	0	0.476	0.702
Cox7a2	Ndufa5	10090.ENSMUSP00000034881	10090.ENSMUSP00000023851	0	0	0	0	0.692	0.301	0	0.485	0.879
Cox7a2	Ndufb3	10090.ENSMUSP00000034881	10090.ENSMUSP00000027193	0	0	0	0	0.558	0	0	0.486	0.763
Cox7a2	Ndufc2	10090.ENSMUSP00000034881	10090.ENSMUSP00000032882	0	0	0	0	0.816	0.243	0	0.532	0.929
Cox7a2	Ndufab1	10090.ENSMUSP00000034881	10090.ENSMUSP00000033157	0	0	0	0	0.552	0	0	0.475	0.755
Cox7a2	Cox7b	10090.ENSMUSP00000034881	10090.ENSMUSP00000033582	0	0	0	0	0.851	0.416	0.720	0.704	0.991
Cox7a2	Ndufs7	10090.ENSMUSP00000034881	10090.ENSMUSP00000101003	0	0	0	0	0.385	0.058	0	0.264	0.536
Cox7a2	Ndufb1-ps	10090.ENSMUSP00000034881	10090.ENSMUSP00000159138	0	0	0	0	0.174	0	0	0.499	0.568
Cox7a2	Ndufs8	10090.ENSMUSP00000034881	10090.ENSMUSP00000158541	0	0	0	0	0.309	0.058	0	0.480	0.632
Cox7a2	Ndufb7	10090.ENSMUSP00000034881	10090.ENSMUSP00000037341	0	0	0	0	0.569	0	0	0.357	0.711
Cox7a2	Ndufb11	10090.ENSMUSP00000034881	10090.ENSMUSP00000112320	0	0	0	0	0.549	0	0	0.422	0.728
Cox7a2	Ndufv3	10090.ENSMUSP00000034881	10090.ENSMUSP00000049000	0	0	0	0	0.569	0	0	0.430	0.744
Cox7a2	Ndufs5	10090.ENSMUSP00000034881	10090.ENSMUSP00000101813	0	0	0	0	0.594	0.058	0	0.402	0.751
Cox7a2	Ndufb2	10090.ENSMUSP00000034881	10090.ENSMUSP00000118918	0	0	0	0	0.608	0	0	0.432	0.767
Cox7a2	Ndufa8	10090.ENSMUSP00000034881	10090.ENSMUSP00000065352	0	0	0	0	0.464	0.058	0	0.589	0.774
Cox7a2	Ndufa13	10090.ENSMUSP00000034881	10090.ENSMUSP00000105796	0	0	0	0	0.709	0	0	0.419	0.824
Cox7a2	Ndufa7	10090.ENSMUSP00000034881	10090.ENSMUSP00000039692	0	0	0	0	0.587	0.282	0	0.453	0.824
Cox7a2	Cox7b2	10090.ENSMUSP00000034881	10090.ENSMUSP00000060890	0	0	0	0	0.199	0.338	0.540	0.398	0.833
Cox7a2	Ndufa3	10090.ENSMUSP00000034881	10090.ENSMUSP00000075953	0	0	0	0	0.580	0.292	0	0.500	0.838
Cox7a2	Ndufc1	10090.ENSMUSP00000034881	10090.ENSMUSP00000038463	0	0	0	0	0.735	0	0	0.470	0.853
Cox7a2	Uqcrfs1	10090.ENSMUSP00000034881	10090.ENSMUSP00000045284	0	0	0	0	0.264	0	0.720	0.483	0.884
Cox7a2	Ndufa12	10090.ENSMUSP00000034881	10090.ENSMUSP00000136313	0	0	0	0	0.863	0	0	0.406	0.915
Cox7a2	Ndufb5	10090.ENSMUSP00000034881	10090.ENSMUSP00000114963	0	0	0	0	0.828	0	0	0.569	0.923
Cox7a2	Ndufb6	10090.ENSMUSP00000034881	10090.ENSMUSP00000092746	0	0	0	0	0.862	0.267	0	0.484	0.943
Cox7a2	Uqcr10	10090.ENSMUSP00000034881	10090.ENSMUSP00000054856	0	0	0	0	0.711	0.329	0.720	0.516	0.970
Cox7a2	Uqcrh	10090.ENSMUSP00000034881	10090.ENSMUSP00000077744	0	0	0	0	0.619	0	0.720	0.757	0.971
Cox7a2	Uqcrq	10090.ENSMUSP00000034881	10090.ENSMUSP00000053145	0	0	0	0	0.876	0.058	0.720	0.529	0.982
Cox7a2	Cox8a	10090.ENSMUSP00000034881	10090.ENSMUSP00000040717	0	0	0	0	0.816	0.534	0.720	0.785	0.994
Cox7a2	Ndufa4	10090.ENSMUSP00000034881	10090.ENSMUSP00000144932	0	0	0	0	0.856	0.536	0.720	0.760	0.994
Cox7a2	Cox7c	10090.ENSMUSP00000034881	10090.ENSMUSP00000115419	0	0	0	0	0.863	0.760	0.720	0.685	0.996
Cox7b	Ndufa11	10090.ENSMUSP00000033582	10090.ENSMUSP00000002452	0	0	0	0	0.569	0.751	0	0.690	0.963
Cox7b	Ndufa2	10090.ENSMUSP00000033582	10090.ENSMUSP00000014438	0	0	0	0	0.578	0.751	0	0.530	0.946
Cox7b	Ndufa1	10090.ENSMUSP00000033582	10090.ENSMUSP00000016571	0	0	0	0	0.726	0.751	0	0.739	0.980
Cox7b	Uqcr11	10090.ENSMUSP00000033582	10090.ENSMUSP00000020372	0	0	0	0	0.672	0.918	0.720	0.686	0.997
Cox7b	Uqcrb	10090.ENSMUSP00000033582	10090.ENSMUSP00000021993	0	0	0	0	0.506	0.880	0.720	0.276	0.986
Cox7b	Ndufs6	10090.ENSMUSP00000033582	10090.ENSMUSP00000022097	0	0	0	0	0.639	0.751	0	0.253	0.927
Cox7b	Ndufb9	10090.ENSMUSP00000033582	10090.ENSMUSP00000022980	0	0	0	0	0.686	0.753	0	0.730	0.977
Cox7b	Ndufa6	10090.ENSMUSP00000033582	10090.ENSMUSP00000023085	0	0	0	0	0.589	0.751	0	0.710	0.967
Cox7b	Ndufb4	10090.ENSMUSP00000033582	10090.ENSMUSP00000023514	0	0	0	0	0.401	0.751	0	0.443	0.909
Cox7b	Ndufa5	10090.ENSMUSP00000033582	10090.ENSMUSP00000023851	0	0	0	0	0.622	0.751	0	0.517	0.950
Cox7b	Ndufb3	10090.ENSMUSP00000033582	10090.ENSMUSP00000027193	0	0	0	0	0.681	0.751	0	0.517	0.958
Cox7b	Ndufc2	10090.ENSMUSP00000033582	10090.ENSMUSP00000032882	0	0	0	0	0.395	0.751	0	0.425	0.906
Cox7b	Ndufab1	10090.ENSMUSP00000033582	10090.ENSMUSP00000033157	0	0	0	0	0.279	0.751	0	0.317	0.866
Cox7b	mt-Nd4	10090.ENSMUSP00000033582	10090.ENSMUSP00000081000	0	0	0	0	0.080	0.751	0	0.259	0.815
Cox7b	Ndufs8	10090.ENSMUSP00000033582	10090.ENSMUSP00000158541	0	0	0	0	0.171	0.751	0	0.327	0.849
Cox7b	Ndufs7	10090.ENSMUSP00000033582	10090.ENSMUSP00000101003	0	0	0	0	0.208	0.751	0	0.393	0.870
Cox7b	Ndufb2	10090.ENSMUSP00000033582	10090.ENSMUSP00000118918	0	0	0	0	0.317	0.416	0	0.724	0.880
Cox7b	Ndufv3	10090.ENSMUSP00000033582	10090.ENSMUSP00000049000	0	0	0	0	0.596	0.552	0	0.396	0.881
Cox7b	Ndufa7	10090.ENSMUSP00000033582	10090.ENSMUSP00000039692	0	0	0	0	0.390	0.552	0	0.614	0.885
